campaign_id,client_id,duration,contact,pdays,previous,poutcome,y,date
480,479,448,telephone,999,0,nonexistent,no,2022-05-23
481,480,264,telephone,999,0,nonexistent,no,2022-05-05
482,481,169,telephone,999,0,nonexistent,no,2022-05-16
483,482,145,telephone,999,0,nonexistent,no,2022-05-04
484,483,288,telephone,999,0,nonexistent,no,2022-05-24
485,484,381,telephone,999,0,nonexistent,no,2022-05-31
486,485,176,telephone,999,0,nonexistent,no,2022-05-30
487,486,215,telephone,999,0,nonexistent,no,2022-05-02
488,487,278,telephone,999,0,nonexistent,no,2022-05-06
489,488,188,telephone,999,0,nonexistent,no,2022-05-02
490,489,174,telephone,999,0,nonexistent,no,2022-05-06
491,490,226,telephone,999,0,nonexistent,no,2022-05-18
492,491,111,telephone,999,0,nonexistent,no,2022-05-17
493,492,157,telephone,999,0,nonexistent,no,2022-05-10
494,493,46,telephone,999,0,nonexistent,no,2022-05-28
495,494,49,telephone,999,0,nonexistent,no,2022-05-29
496,495,374,telephone,999,0,nonexistent,no,2022-05-16
497,496,349,telephone,999,0,nonexistent,no,2022-05-01
498,497,325,telephone,999,0,nonexistent,no,2022-05-16
499,498,233,telephone,999,0,nonexistent,no,2022-05-10
500,499,531,telephone,999,0,nonexistent,no,2022-05-02
501,500,153,telephone,999,0,nonexistent,no,2022-05-19
502,501,80,telephone,999,0,nonexistent,no,2022-05-04
503,502,198,telephone,999,0,nonexistent,no,2022-05-25
504,503,568,telephone,999,0,nonexistent,no,2022-05-08
505,504,918,telephone,999,0,nonexistent,yes,2022-05-31
506,505,82,telephone,999,0,nonexistent,no,2022-05-10
507,506,198,telephone,999,0,nonexistent,no,2022-05-10
508,507,211,telephone,999,0,nonexistent,no,2022-05-11
509,508,120,telephone,999,0,nonexistent,no,2022-05-12
510,509,269,telephone,999,0,nonexistent,no,2022-05-25
511,510,128,telephone,999,0,nonexistent,no,2022-05-09
512,511,166,telephone,999,0,nonexistent,no,2022-05-17
513,512,211,telephone,999,0,nonexistent,no,2022-05-19
514,513,369,telephone,999,0,nonexistent,no,2022-05-11
515,514,91,telephone,999,0,nonexistent,no,2022-05-21
516,515,267,telephone,999,0,nonexistent,no,2022-05-04
517,516,198,telephone,999,0,nonexistent,no,2022-05-28
518,517,371,telephone,999,0,nonexistent,no,2022-05-08
519,518,288,telephone,999,0,nonexistent,no,2022-05-11
520,519,221,telephone,999,0,nonexistent,no,2022-05-08
521,520,427,telephone,999,0,nonexistent,no,2022-05-01
522,521,310,telephone,999,0,nonexistent,no,2022-05-23
523,522,158,telephone,999,0,nonexistent,no,2022-05-04
524,523,198,telephone,999,0,nonexistent,no,2022-05-19
525,524,145,telephone,999,0,nonexistent,no,2022-05-02
526,525,247,telephone,999,0,nonexistent,no,2022-05-04
527,526,102,telephone,999,0,nonexistent,no,2022-05-07
528,527,179,telephone,999,0,nonexistent,no,2022-05-06
529,528,73,telephone,999,0,nonexistent,no,2022-05-16
530,529,263,telephone,999,0,nonexistent,no,2022-05-22
531,530,342,telephone,999,0,nonexistent,no,2022-05-07
532,531,41,telephone,999,0,nonexistent,no,2022-05-25
533,532,13,telephone,999,0,nonexistent,no,2022-05-16
534,533,79,telephone,999,0,nonexistent,no,2022-05-03
535,534,358,telephone,999,0,nonexistent,no,2022-05-29
536,535,162,telephone,999,0,nonexistent,no,2022-05-20
537,536,150,telephone,999,0,nonexistent,no,2022-05-30
538,537,26,telephone,999,0,nonexistent,no,2022-05-23
539,538,250,telephone,999,0,nonexistent,no,2022-05-29
540,539,792,telephone,999,0,nonexistent,no,2022-05-09
541,540,146,telephone,999,0,nonexistent,no,2022-05-23
542,541,440,telephone,999,0,nonexistent,no,2022-05-26
543,542,289,telephone,999,0,nonexistent,no,2022-05-18
544,543,242,telephone,999,0,nonexistent,no,2022-05-29
545,544,123,telephone,999,0,nonexistent,no,2022-05-25
546,545,161,telephone,999,0,nonexistent,no,2022-05-01
547,546,268,telephone,999,0,nonexistent,no,2022-05-28
548,547,259,telephone,999,0,nonexistent,no,2022-05-03
549,548,26,telephone,999,0,nonexistent,no,2022-05-25
550,549,153,telephone,999,0,nonexistent,no,2022-05-03
551,550,424,telephone,999,0,nonexistent,no,2022-05-04
552,551,375,telephone,999,0,nonexistent,no,2022-05-22
553,552,179,telephone,999,0,nonexistent,no,2022-05-11
554,553,383,telephone,999,0,nonexistent,no,2022-05-14
555,554,440,telephone,999,0,nonexistent,no,2022-05-25
556,555,195,telephone,999,0,nonexistent,no,2022-05-13
557,556,1297,telephone,999,0,nonexistent,yes,2022-05-02
558,557,217,telephone,999,0,nonexistent,no,2022-05-12
559,558,87,telephone,999,0,nonexistent,no,2022-05-19
560,559,427,telephone,999,0,nonexistent,no,2022-05-21
561,560,189,telephone,999,0,nonexistent,no,2022-05-18
562,561,502,telephone,999,0,nonexistent,no,2022-05-22
563,562,260,telephone,999,0,nonexistent,no,2022-05-27
564,563,209,telephone,999,0,nonexistent,no,2022-05-06
565,564,179,telephone,999,0,nonexistent,no,2022-05-12
566,565,179,telephone,999,0,nonexistent,no,2022-05-16
567,566,69,telephone,999,0,nonexistent,no,2022-05-23
568,567,105,telephone,999,0,nonexistent,no,2022-05-14
569,568,266,telephone,999,0,nonexistent,no,2022-05-29
570,569,87,telephone,999,0,nonexistent,no,2022-05-21
571,570,524,telephone,999,0,nonexistent,no,2022-05-22
572,571,155,telephone,999,0,nonexistent,no,2022-05-17
573,572,162,telephone,999,0,nonexistent,no,2022-05-25
574,573,316,telephone,999,0,nonexistent,no,2022-05-27
575,574,352,telephone,999,0,nonexistent,no,2022-05-24
576,575,695,telephone,999,0,nonexistent,no,2022-05-30
577,576,76,telephone,999,0,nonexistent,no,2022-05-31
578,577,535,telephone,999,0,nonexistent,no,2022-05-12
579,578,310,telephone,999,0,nonexistent,no,2022-05-08
580,579,390,telephone,999,0,nonexistent,no,2022-05-02
581,580,369,telephone,999,0,nonexistent,no,2022-05-13
582,581,112,telephone,999,0,nonexistent,no,2022-05-02
583,582,79,telephone,999,0,nonexistent,no,2022-05-13
584,583,140,telephone,999,0,nonexistent,no,2022-05-28
585,584,315,telephone,999,0,nonexistent,no,2022-05-18
586,585,262,telephone,999,0,nonexistent,no,2022-05-07
587,586,174,telephone,999,0,nonexistent,no,2022-05-06
588,587,424,telephone,999,0,nonexistent,no,2022-05-10
589,588,135,telephone,999,0,nonexistent,no,2022-05-06
590,589,36,telephone,999,0,nonexistent,no,2022-05-09
591,590,1906,telephone,999,0,nonexistent,no,2022-05-15
592,591,219,telephone,999,0,nonexistent,no,2022-05-06
593,592,135,telephone,999,0,nonexistent,no,2022-05-20
594,593,147,telephone,999,0,nonexistent,no,2022-05-26
595,594,407,telephone,999,0,nonexistent,no,2022-05-23
596,595,402,telephone,999,0,nonexistent,no,2022-05-14
597,596,209,telephone,999,0,nonexistent,no,2022-05-30
598,597,92,telephone,999,0,nonexistent,no,2022-05-11
599,598,208,telephone,999,0,nonexistent,no,2022-05-07
600,599,193,telephone,999,0,nonexistent,no,2022-05-27
601,600,65,telephone,999,0,nonexistent,no,2022-05-31
602,601,284,telephone,999,0,nonexistent,no,2022-05-10
603,602,285,telephone,999,0,nonexistent,no,2022-05-25
604,603,231,telephone,999,0,nonexistent,no,2022-05-14
605,604,278,telephone,999,0,nonexistent,no,2022-05-07
606,605,389,telephone,999,0,nonexistent,no,2022-05-22
607,606,158,telephone,999,0,nonexistent,no,2022-05-23
608,607,78,telephone,999,0,nonexistent,no,2022-05-06
609,608,258,telephone,999,0,nonexistent,no,2022-05-22
610,609,87,telephone,999,0,nonexistent,no,2022-05-18
611,610,147,telephone,999,0,nonexistent,no,2022-05-27
612,611,635,telephone,999,0,nonexistent,no,2022-05-01
613,612,289,telephone,999,0,nonexistent,no,2022-05-22
614,613,170,telephone,999,0,nonexistent,no,2022-05-31
615,614,802,telephone,999,0,nonexistent,no,2022-05-20
616,615,381,telephone,999,0,nonexistent,no,2022-05-13
617,616,218,telephone,999,0,nonexistent,no,2022-05-31
618,617,57,telephone,999,0,nonexistent,no,2022-05-01
619,618,304,telephone,999,0,nonexistent,no,2022-05-06
620,619,241,telephone,999,0,nonexistent,no,2022-05-11
621,620,230,telephone,999,0,nonexistent,no,2022-05-01
622,621,79,telephone,999,0,nonexistent,no,2022-05-11
623,622,262,telephone,999,0,nonexistent,no,2022-05-04
624,623,392,telephone,999,0,nonexistent,no,2022-05-07
625,624,201,telephone,999,0,nonexistent,no,2022-05-27
626,625,145,telephone,999,0,nonexistent,no,2022-05-06
627,626,252,telephone,999,0,nonexistent,no,2022-05-01
628,627,329,telephone,999,0,nonexistent,no,2022-05-18
629,628,328,telephone,999,0,nonexistent,no,2022-05-22
630,629,191,telephone,999,0,nonexistent,no,2022-05-16
631,630,116,telephone,999,0,nonexistent,no,2022-05-29
632,631,246,telephone,999,0,nonexistent,no,2022-05-03
633,632,532,telephone,999,0,nonexistent,no,2022-05-29
634,633,293,telephone,999,0,nonexistent,no,2022-05-30
635,634,416,telephone,999,0,nonexistent,no,2022-05-21
636,635,37,telephone,999,0,nonexistent,no,2022-05-23
637,636,132,telephone,999,0,nonexistent,no,2022-05-15
638,637,530,telephone,999,0,nonexistent,no,2022-05-13
639,638,175,telephone,999,0,nonexistent,no,2022-05-05
640,639,90,telephone,999,0,nonexistent,no,2022-05-30
641,640,524,telephone,999,0,nonexistent,no,2022-05-17
642,641,29,telephone,999,0,nonexistent,no,2022-05-06
643,642,311,telephone,999,0,nonexistent,no,2022-05-07
644,643,412,telephone,999,0,nonexistent,no,2022-05-25
645,644,211,telephone,999,0,nonexistent,no,2022-05-08
646,645,312,telephone,999,0,nonexistent,no,2022-05-30
647,646,392,telephone,999,0,nonexistent,no,2022-05-27
648,647,191,telephone,999,0,nonexistent,no,2022-05-10
649,648,284,telephone,999,0,nonexistent,no,2022-05-29
650,649,328,telephone,999,0,nonexistent,no,2022-05-21
651,650,100,telephone,999,0,nonexistent,no,2022-05-10
652,651,226,telephone,999,0,nonexistent,no,2022-05-05
653,652,507,telephone,999,0,nonexistent,no,2022-05-25
654,653,333,telephone,999,0,nonexistent,no,2022-05-18
655,654,128,telephone,999,0,nonexistent,no,2022-05-13
656,655,322,telephone,999,0,nonexistent,no,2022-05-15
657,656,202,telephone,999,0,nonexistent,no,2022-05-17
658,657,92,telephone,999,0,nonexistent,no,2022-05-12
659,658,205,telephone,999,0,nonexistent,no,2022-05-30
660,659,739,telephone,999,0,nonexistent,no,2022-05-17
661,660,273,telephone,999,0,nonexistent,no,2022-05-05
662,661,339,telephone,999,0,nonexistent,no,2022-05-18
663,662,262,telephone,999,0,nonexistent,no,2022-05-06
664,663,308,telephone,999,0,nonexistent,no,2022-05-21
665,664,467,telephone,999,0,nonexistent,no,2022-05-06
666,665,245,telephone,999,0,nonexistent,no,2022-05-14
667,666,160,telephone,999,0,nonexistent,no,2022-05-06
668,667,189,telephone,999,0,nonexistent,no,2022-05-26
669,668,477,telephone,999,0,nonexistent,no,2022-05-04
670,669,65,telephone,999,0,nonexistent,no,2022-05-27
671,670,191,telephone,999,0,nonexistent,no,2022-05-21
672,671,196,telephone,999,0,nonexistent,no,2022-05-11
673,672,221,telephone,999,0,nonexistent,no,2022-05-18
674,673,197,telephone,999,0,nonexistent,no,2022-05-14
675,674,178,telephone,999,0,nonexistent,no,2022-05-10
676,675,221,telephone,999,0,nonexistent,no,2022-05-17
677,676,64,telephone,999,0,nonexistent,no,2022-05-12
678,677,75,telephone,999,0,nonexistent,no,2022-05-31
679,678,400,telephone,999,0,nonexistent,no,2022-05-31
680,679,378,telephone,999,0,nonexistent,no,2022-05-28
681,680,118,telephone,999,0,nonexistent,no,2022-05-03
682,681,1597,telephone,999,0,nonexistent,yes,2022-05-24
683,682,346,telephone,999,0,nonexistent,no,2022-05-13
684,683,107,telephone,999,0,nonexistent,no,2022-05-17
685,684,60,telephone,999,0,nonexistent,no,2022-05-15
686,685,276,telephone,999,0,nonexistent,no,2022-05-19
687,686,176,telephone,999,0,nonexistent,no,2022-05-19
688,687,390,telephone,999,0,nonexistent,no,2022-05-21
689,688,251,telephone,999,0,nonexistent,no,2022-05-27
690,689,716,telephone,999,0,nonexistent,no,2022-05-25
691,690,189,telephone,999,0,nonexistent,no,2022-05-30
692,691,125,telephone,999,0,nonexistent,no,2022-05-30
693,692,234,telephone,999,0,nonexistent,no,2022-05-09
694,693,79,telephone,999,0,nonexistent,no,2022-05-05
695,694,13,telephone,999,0,nonexistent,no,2022-05-19
696,695,296,telephone,999,0,nonexistent,no,2022-05-06
697,696,114,telephone,999,0,nonexistent,no,2022-05-04
698,697,283,telephone,999,0,nonexistent,no,2022-05-09
699,698,109,telephone,999,0,nonexistent,no,2022-05-31
700,699,132,telephone,999,0,nonexistent,no,2022-05-15
701,700,144,telephone,999,0,nonexistent,no,2022-05-26
702,701,121,telephone,999,0,nonexistent,no,2022-05-03
703,702,95,telephone,999,0,nonexistent,no,2022-05-15
704,703,31,telephone,999,0,nonexistent,no,2022-05-23
705,704,112,telephone,999,0,nonexistent,no,2022-05-20
706,705,161,telephone,999,0,nonexistent,no,2022-05-12
707,706,87,telephone,999,0,nonexistent,no,2022-05-12
708,707,593,telephone,999,0,nonexistent,no,2022-05-29
709,708,99,telephone,999,0,nonexistent,no,2022-05-23
710,709,198,telephone,999,0,nonexistent,no,2022-05-31
711,710,285,telephone,999,0,nonexistent,no,2022-05-22
712,711,190,telephone,999,0,nonexistent,no,2022-05-16
713,712,172,telephone,999,0,nonexistent,no,2022-05-29
714,713,178,telephone,999,0,nonexistent,no,2022-05-03
715,714,174,telephone,999,0,nonexistent,no,2022-05-22
716,715,631,telephone,999,0,nonexistent,no,2022-05-21
717,716,152,telephone,999,0,nonexistent,no,2022-05-06
718,717,176,telephone,999,0,nonexistent,no,2022-05-06
719,718,32,telephone,999,0,nonexistent,no,2022-05-02
720,719,1529,telephone,999,0,nonexistent,no,2022-05-08
721,720,254,telephone,999,0,nonexistent,no,2022-05-27
722,721,214,telephone,999,0,nonexistent,no,2022-05-11
723,722,147,telephone,999,0,nonexistent,no,2022-05-14
724,723,800,telephone,999,0,nonexistent,no,2022-05-19
725,724,106,telephone,999,0,nonexistent,no,2022-05-22
726,725,135,telephone,999,0,nonexistent,no,2022-05-21
727,726,112,telephone,999,0,nonexistent,no,2022-05-19
728,727,222,telephone,999,0,nonexistent,no,2022-05-03
729,728,314,telephone,999,0,nonexistent,no,2022-05-12
730,729,421,telephone,999,0,nonexistent,no,2022-05-20
731,730,410,telephone,999,0,nonexistent,no,2022-05-26
732,731,207,telephone,999,0,nonexistent,no,2022-05-27
733,732,239,telephone,999,0,nonexistent,no,2022-05-07
734,733,83,telephone,999,0,nonexistent,no,2022-05-17
735,734,160,telephone,999,0,nonexistent,no,2022-05-01
736,735,42,telephone,999,0,nonexistent,no,2022-05-07
737,736,55,telephone,999,0,nonexistent,no,2022-05-29
738,737,157,telephone,999,0,nonexistent,no,2022-05-24
739,738,303,telephone,999,0,nonexistent,no,2022-05-16
740,739,336,telephone,999,0,nonexistent,no,2022-05-29
741,740,233,telephone,999,0,nonexistent,no,2022-05-22
742,741,211,telephone,999,0,nonexistent,no,2022-05-07
743,742,88,telephone,999,0,nonexistent,no,2022-05-06
744,743,139,telephone,999,0,nonexistent,no,2022-05-29
745,744,329,telephone,999,0,nonexistent,no,2022-05-22
746,745,305,telephone,999,0,nonexistent,no,2022-05-28
747,746,206,telephone,999,0,nonexistent,no,2022-05-24
748,747,128,telephone,999,0,nonexistent,no,2022-05-20
749,748,122,telephone,999,0,nonexistent,no,2022-05-08
750,749,343,telephone,999,0,nonexistent,no,2022-05-04
751,750,126,telephone,999,0,nonexistent,no,2022-05-22
752,751,249,telephone,999,0,nonexistent,no,2022-05-10
753,752,59,telephone,999,0,nonexistent,no,2022-05-22
754,753,166,telephone,999,0,nonexistent,no,2022-05-21
755,754,190,telephone,999,0,nonexistent,no,2022-05-11
756,755,216,telephone,999,0,nonexistent,no,2022-05-27
757,756,51,telephone,999,0,nonexistent,no,2022-05-06
758,757,169,telephone,999,0,nonexistent,no,2022-05-15
759,758,148,telephone,999,0,nonexistent,no,2022-05-13
760,759,132,telephone,999,0,nonexistent,no,2022-05-30
761,760,117,telephone,999,0,nonexistent,no,2022-05-16
762,761,275,telephone,999,0,nonexistent,no,2022-05-27
763,762,124,telephone,999,0,nonexistent,no,2022-05-17
764,763,118,telephone,999,0,nonexistent,no,2022-05-07
765,764,479,telephone,999,0,nonexistent,no,2022-05-17
766,765,285,telephone,999,0,nonexistent,no,2022-05-21
767,766,322,telephone,999,0,nonexistent,no,2022-05-30
768,767,202,telephone,999,0,nonexistent,no,2022-05-02
769,768,162,telephone,999,0,nonexistent,no,2022-05-19
770,769,216,telephone,999,0,nonexistent,no,2022-05-29
771,770,195,telephone,999,0,nonexistent,no,2022-05-30
772,771,96,telephone,999,0,nonexistent,no,2022-05-27
773,772,149,telephone,999,0,nonexistent,no,2022-05-16
774,773,720,telephone,999,0,nonexistent,no,2022-05-19
775,774,92,telephone,999,0,nonexistent,no,2022-05-26
776,775,188,telephone,999,0,nonexistent,no,2022-05-21
777,776,70,telephone,999,0,nonexistent,no,2022-05-17
778,777,141,telephone,999,0,nonexistent,no,2022-05-07
779,778,395,telephone,999,0,nonexistent,no,2022-05-14
780,779,629,telephone,999,0,nonexistent,no,2022-05-14
781,780,261,telephone,999,0,nonexistent,no,2022-05-21
782,781,502,telephone,999,0,nonexistent,no,2022-05-23
783,782,446,telephone,999,0,nonexistent,no,2022-05-23
784,783,131,telephone,999,0,nonexistent,no,2022-05-17
785,784,198,telephone,999,0,nonexistent,no,2022-05-13
786,785,312,telephone,999,0,nonexistent,no,2022-05-28
787,786,275,telephone,999,0,nonexistent,no,2022-05-19
788,787,120,telephone,999,0,nonexistent,no,2022-05-10
789,788,333,telephone,999,0,nonexistent,no,2022-05-09
790,789,113,telephone,999,0,nonexistent,no,2022-05-25
791,790,150,telephone,999,0,nonexistent,no,2022-05-17
792,791,91,telephone,999,0,nonexistent,no,2022-05-21
793,792,296,telephone,999,0,nonexistent,no,2022-05-24
794,793,128,telephone,999,0,nonexistent,no,2022-05-02
795,794,298,telephone,999,0,nonexistent,no,2022-05-13
796,795,326,telephone,999,0,nonexistent,no,2022-05-19
797,796,292,telephone,999,0,nonexistent,no,2022-05-12
798,797,215,telephone,999,0,nonexistent,no,2022-05-09
799,798,97,telephone,999,0,nonexistent,no,2022-05-20
800,799,32,telephone,999,0,nonexistent,no,2022-05-14
801,800,162,telephone,999,0,nonexistent,no,2022-05-18
802,801,421,telephone,999,0,nonexistent,no,2022-05-07
803,802,268,telephone,999,0,nonexistent,no,2022-05-04
804,803,232,telephone,999,0,nonexistent,no,2022-05-26
805,804,152,telephone,999,0,nonexistent,no,2022-05-06
806,805,104,telephone,999,0,nonexistent,no,2022-05-22
807,806,852,telephone,999,0,nonexistent,no,2022-05-29
808,807,159,telephone,999,0,nonexistent,no,2022-05-25
809,808,416,telephone,999,0,nonexistent,no,2022-05-28
810,809,174,telephone,999,0,nonexistent,no,2022-05-31
811,810,139,telephone,999,0,nonexistent,no,2022-05-03
812,811,193,telephone,999,0,nonexistent,no,2022-05-22
813,812,294,telephone,999,0,nonexistent,no,2022-05-30
814,813,102,telephone,999,0,nonexistent,no,2022-05-17
815,814,124,telephone,999,0,nonexistent,no,2022-05-25
816,815,143,telephone,999,0,nonexistent,no,2022-05-13
817,816,231,telephone,999,0,nonexistent,no,2022-05-18
818,817,128,telephone,999,0,nonexistent,no,2022-05-03
819,818,74,telephone,999,0,nonexistent,no,2022-05-21
820,819,105,telephone,999,0,nonexistent,no,2022-05-21
821,820,992,telephone,999,0,nonexistent,yes,2022-05-06
822,821,168,telephone,999,0,nonexistent,no,2022-05-19
823,822,250,telephone,999,0,nonexistent,no,2022-05-07
